NQUEST,COMPRENS,ITA,VEROAF,VEROAB,VERORED,KLIMA,FACIL,DURATA
709426,9,10,8,8,8,9,8,70
709438,8,9,7,7,6,8,7,45
709442,9,10,8,8,8,9,8,65
709449,9,10,8,9,8,9,9,70
709460,9,10,8,8,8,9,8,65
709464,9,9,8,8,7,8,8,60
709470,9,10,8,8,7,9,8,60
709504,9,8,9,9,7,8,9,32
709508,8,8,7,9,8,9,9,33
709519,8,8,9,9,8,8,9,37
709520,8,9,9,9,9,9,7,42
709524,9,9,8,9,8,9,8,68
709553,8,9,8,8,8,10,8,44
709803,9,9,5,8,8,9,9,23
709830,9,9,7,8,8,9,9,40
709947,8,8,10,10,10,10,8,48
709950,10,10,10,10,10,10,10,117
709953,10,10,10,10,10,10,10,53
710026,10,10,10,10,10,10,10,80
710064,10,10,10,10,7,10,10,100
710165,9,9,4,8,5,9,9,45
710170,8,8,5,8,8,8,8,35
710247,10,10,10,10,10,10,10,49
710303,7,6,4,7,4,7,7,80
710308,6,6,7,8,7,8,7,50
710413,8,9,9,9,10,9,8,56
710415,8,8,8,8,8,7,7,54
710440,8,8,7,8,8,9,8,60
710507,9,5,5,9,5,8,6,49
710547,9,9,9,9,9,9,9,41
710556,9,9,9,9,9,9,9,37
710606,7,7,8,8,8,8,7,80
710624,8,8,5,8,5,8,8,65
710844,10,9,9,10,9,9,9,31
710872,10,10,8,9,10,10,10,61
710905,7,9,9,9,9,9,9,24
710944,9,9,9,9,9,9,9,28
711014,7,8,8,8,8,9,8,55
711022,8,8,7,7,7,9,8,63
711024,7,6,8,8,7,5,7,55
711107,9,9,7,7,7,9,9,31
711111,8,8,8,7,7,9,9,31
711112,9,8,7,8,8,9,9,28
711153,9,8,6,6,7,8,8,31
711312,10,10,10,10,10,10,10,65
711402,7,7,8,8,7,6,6,50
711417,7,7,7,8,8,7,7,52
711432,9,9,9,9,9,8,8,55
711434,8,8,7,7,7,8,8,53
711467,8,8,8,8,8,8,8,57
711479,8,8,7,7,7,9,8,55
711528,7,8,7,8,7,8,7,53
711532,8,8,9,9,9,9,8,50
711536,7,7,8,8,8,7,7,58
711545,7,8,8,8,8,8,7,55
711611,8,8,10,10,10,8,7,34
711624,10,10,10,10,10,10,10,65
711645,10,10,9,10,10,10,10,29
711660,10,10,10,10,10,10,10,60
711700,7,8,8,8,8,9,8,55
711719,8,8,8,8,8,7,8,57
711802,9,9,9,9,9,9,9,40
711829,9,9,7,8,8,9,9,65
711831,7,8,7,7,7,9,7,65
711832,9,10,9,9,9,9,9,65
711925,8,8,7,9,6,9,10,34
712022,8,9,9,9,9,8,8,55
712122,9,8,9,9,9,8,9,34
712127,10,10,10,10,10,10,10,64
712132,10,10,10,10,10,10,10,49
712136,10,10,10,10,10,10,10,38
712141,10,10,10,10,10,10,10,44
712148,10,10,10,10,10,10,10,52
712219,8,8,6,8,8,8,8,70
712236,7,9,8,8,6,8,7,30
712244,8,9,7,8,6,8,7,45
712301,6,7,6,5,7,7,7,67
712308,6,7,6,7,7,6,6,61
712503,5,6,8,7,8,5,5,34
712509,8,8,7,8,6,8,8,47
712525,10,10,9,9,9,9,9,49
712533,8,7,6,9,5,9,9,44
712610,9,9,9,9,9,9,9,63
712707,9,9,9,9,9,9,9,76
712723,8,9,9,9,9,9,9,41
712755,7,8,9,8,8,8,7,49
712758,9,9,9,10,9,10,10,51
712823,10,10,7,10,9,10,10,56
712869,9,10,10,10,10,10,9,57
712878,10,10,7,7,7,10,10,56
712905,7,8,8,10,8,9,7,43
712908,9,9,8,10,9,9,9,43
712910,7,7,8,9,8,8,7,23
712925,6,5,9,9,10,7,5,37
712942,7,6,7,9,8,7,6,32
712964,9,9,8,9,7,9,9,84
712965,7,7,8,8,8,6,5,35
713044,7,6,6,6,6,6,6,50
713057,6,6,6,6,6,6,6,44
713134,9,9,7,9,8,10,9,47
713222,8,8,6,8,6,8,7,76
713247,5,5,3,6,5,6,5,90
713250,8,8,6,8,6,8,7,70
713303,7,7,5,6,6,8,7,53
713319,7,7,6,7,6,7,7,68
713328,4,4,8,9,9,4,3,34
713359,7,7,7,7,7,7,7,27
713400,10,10,10,10,10,10,10,40
713518,9,8,7,8,7,9,9,38
713617,8,8,8,8,8,8,8,25
713642,7,6,5,5,5,7,7,31
713676,8,8,8,8,8,8,8,54
713700,8,8,8,9,8,9,8,44
713755,5,5,10,10,10,8,6,53
713765,5,5,10,10,10,8,5,38
713801,5,5,6,9,8,6,5,27
713802,10,10,10,10,10,10,10,29
713811,10,10,7,8,7,10,10,52
713837,10,10,10,10,10,10,10,46
713839,9,9,7,10,8,8,10,35
713844,10,10,10,10,10,10,10,51
713851,10,10,10,10,10,10,10,37
713852,10,10,8,10,10,10,10,52
713854,8,8,6,10,8,8,7,50
713873,10,10,10,10,10,10,10,59
714002,9,9,8,10,10,10,9,41
714005,10,10,10,10,10,10,10,34
714008,9,9,7,9,9,9,9,35
714012,10,10,7,10,9,9,9,34
714021,9,9,9,9,9,9,9,24
714029,9,9,10,10,10,9,9,38
714110,9,9,9,8,9,9,9,48
714238,6,6,6,8,5,6,6,27
714248,4,5,6,6,6,5,5,24
714265,6,6,7,7,7,6,6,40
714416,10,9,9,10,10,8,8,31
714430,10,9,8,9,8,8,8,40
714437,10,9,8,8,8,8,9,36
714475,10,10,9,9,10,9,9,35
714538,10,10,10,10,10,10,10,83
714574,10,10,10,10,9,10,10,82
714602,10,10,10,10,10,10,10,110
714604,10,9,9,9,9,9,10,58
714608,9,8,7,7,7,9,8,68
714622,8,8,6,6,6,8,8,60
714645,7,6,6,7,6,8,7,45
714669,7,6,6,7,6,7,7,78
714709,6,5,5,7,5,5,4,59
714712,4,4,7,6,7,6,5,95
714734,7,8,5,8,4,6,7,86
714811,8,8,9,9,8,8,8,43
714820,9,9,7,9,7,9,8,46
714825,9,9,7,10,9,9,9,75
714828,9,10,9,10,9,10,9,59
714833,7,7,9,9,8,8,7,81
714843,9,8,9,9,8,9,8,45
714854,8,7,9,10,9,9,9,25
714863,9,9,8,9,8,8,8,46
714933,5,8,10,10,10,10,10,42
715001,10,10,8,10,9,10,10,49
715004,9,9,9,9,9,10,8,54
715014,8,7,9,9,9,10,8,44
715027,9,9,10,10,10,9,8,51
715065,10,10,9,10,10,10,9,77
715352,8,7,7,7,8,8,8,120
715412,10,10,10,10,10,10,10,57
715469,10,10,10,10,10,10,10,85
715481,8,8,6,8,7,8,7,52
715499,10,10,10,10,10,10,10,75
715500,7,7,9,6,8,8,7,28
715508,10,10,10,10,10,10,10,75
715551,9,9,7,8,6,9,9,84
715565,7,8,6,8,8,7,8,36
715572,10,10,10,10,10,10,10,38
715632,7,8,6,7,7,8,8,66
715750,10,10,10,10,10,10,10,104
715776,10,10,10,10,10,10,10,58
715782,8,8,8,8,9,9,9,48
715821,6,5,5,6,6,6,5,44
715837,6,6,6,6,6,6,6,55
715839,6,5,5,6,6,6,6,39
715847,5,5,5,8,7,6,6,58
715865,5,4,5,7,7,5,5,54
715872,5,6,6,7,7,6,6,29
715879,6,5,4,6,5,5,5,88
715880,6,3,5,7,6,3,4,118
715937,6,7,9,5,8,7,5,26
716023,10,10,10,10,10,10,10,28
716105,9,9,9,9,9,10,9,65
716156,5,6,6,7,7,4,3,65
716204,10,10,10,10,10,10,10,33
716305,5,5,7,8,8,8,5,60
716500,9,9,9,9,9,9,9,49
716507,9,9,9,9,9,9,9,46
716512,9,9,7,7,7,9,9,30
716834,6,6,5,6,5,8,8,30
716849,7,8,6,7,6,8,8,39
716856,7,8,6,8,8,8,7,37
716867,7,6,6,7,6,8,7,39
716908,10,10,9,10,10,10,10,70
716910,8,9,8,9,8,8,8,58
716937,10,10,9,9,9,10,10,114
717014,10,10,10,10,10,10,10,32
717044,10,10,8,9,10,10,10,43
717205,8,7,8,8,8,7,7,25
717242,8,7,6,7,5,7,6,51
717311,7,3,3,6,4,2,4,67
717312,6,6,7,7,6,6,6,26
717316,8,8,9,9,9,8,7,28
717317,9,9,10,10,9,9,9,45
717331,6,6,6,7,6,7,6,26
717346,7,6,6,7,7,7,7,37
717409,9,10,9,9,9,9,9,90
717414,10,10,9,9,9,10,9,90
717434,10,8,9,9,9,9,9,55
717605,10,8,9,10,9,9,9,88
717619,9,8,9,9,8,9,7,67
717624,7,6,10,10,8,8,5,60
717669,8,6,9,9,8,8,8,60
717801,10,10,10,10,10,10,10,56
717804,6,6,6,7,7,8,8,69
717809,5,6,1,2,2,10,10,44
717834,10,10,7,7,7,10,10,35
717858,5,5,7,7,7,5,5,60
717865,10,10,7,5,8,10,10,51
717871,10,10,10,10,10,10,10,51
717877,10,10,10,10,10,10,10,53
717885,7,7,1,8,1,10,10,48
717900,10,10,8,10,10,10,10,52
718005,9,9,2,6,2,9,9,64
718006,9,9,7,8,9,9,9,36
718115,9,9,8,8,7,9,8,39
718463,6,5,6,6,6,5,6,41
718506,8,8,8,8,8,8,8,48
718531,9,9,9,9,9,9,9,80
718600,9,10,7,8,6,8,9,70
718624,8,10,8,9,7,8,8,65
718645,8,10,8,8,7,8,8,45
718674,9,10,8,9,8,9,9,80
718738,7,9,7,8,8,7,7,60
718752,7,7,8,8,8,8,7,60
718764,8,9,9,9,9,9,8,65
718767,8,8,7,7,7,8,8,65
718772,8,8,7,7,7,8,8,55
718812,9,9,9,9,9,9,9,45
718832,7,7,8,8,8,7,6,62
718837,9,8,8,8,7,9,8,65
719025,9,9,9,9,9,9,9,70
719033,9,9,7,10,10,10,9,65
719109,8,8,5,8,8,8,8,90
719334,4,6,7,8,8,8,8,32
719358,6,7,7,7,5,7,7,35
719437,7,8,7,7,6,8,7,120
719528,5,5,6,6,6,6,6,70
719556,7,8,5,8,7,6,5,61
719565,5,6,3,4,3,5,6,65
719571,7,7,5,7,6,6,6,62
719606,5,6,4,8,6,5,5,57
719609,7,7,5,7,7,7,7,58
719611,7,7,5,7,5,6,6,55
719613,6,6,7,6,6,6,6,63
719615,6,7,7,6,6,6,6,94
719656,6,6,6,5,6,6,6,54
719666,6,6,5,6,7,7,6,65
719679,5,5,7,7,7,4,5,62
719702,10,10,6,8,7,10,10,64
719712,8,9,9,9,9,10,10,35
719722,8,8,10,10,10,10,9,38
719763,10,10,7,7,9,10,10,67
719801,7,8,7,8,7,8,8,43
719810,8,8,7,8,8,8,8,32
719840,6,7,7,8,8,8,7,48
719940,7,6,7,7,6,6,7,53
719963,8,8,9,8,9,9,8,36
720003,8,9,7,7,7,9,8,120
720009,7,6,7,8,8,7,8,90
720110,9,9,9,9,9,9,9,49
720116,5,6,7,9,7,6,7,51
720117,9,9,4,9,9,9,9,48
720138,9,9,6,7,5,8,7,40
720139,9,9,5,9,8,9,9,62
720157,7,7,9,9,6,8,8,49
720161,8,8,8,8,8,8,8,57
720163,9,9,9,9,9,9,9,39
720209,8,9,7,9,9,9,8,58
720256,7,8,8,7,8,9,7,61
720312,7,7,5,5,5,7,6,85
720373,6,6,6,6,5,6,6,37
720404,8,10,10,10,9,10,8,50
720416,9,10,8,9,8,10,8,42
720503,8,8,9,9,9,8,9,46
720566,10,9,9,10,8,8,8,43
720593,8,8,8,9,9,9,8,52
720603,8,8,9,9,8,9,8,49
720610,10,9,8,9,9,8,8,41
720634,9,9,9,9,9,10,9,63
720784,8,8,8,8,8,10,8,51
720854,7,8,9,9,9,7,7,46
720883,8,8,9,9,9,10,8,40
720889,10,8,9,9,10,8,8,35
721201,10,10,5,8,8,9,8,70
721203,6,7,6,6,6,7,6,60
721260,4,4,5,6,6,7,4,60
721303,10,10,7,8,8,10,10,40
721520,7,7,7,7,7,7,7,59
721521,8,8,8,8,8,8,8,51
721548,7,7,7,6,7,7,5,62
721602,8,8,8,8,8,9,8,55
721628,9,9,9,9,9,9,9,55
721631,8,8,9,9,9,9,8,58
721717,9,9,8,8,8,9,9,45
721735,9,8,6,6,7,9,9,28
721747,9,9,8,9,9,9,9,48
721777,9,9,6,6,6,9,9,54
721804,10,10,8,10,8,9,9,60
721806,9,9,7,10,7,8,9,60
721843,10,10,9,9,9,9,9,60
721862,9,10,7,9,9,9,9,36
721871,10,10,9,9,9,9,9,70
721872,9,9,8,10,9,9,9,60
722003,1,1,1,1,1,1,1,27
722007,10,10,10,10,10,10,10,32
722013,10,10,9,10,8,10,10,34
722021,10,10,10,10,10,10,10,32
722041,10,10,7,10,7,8,8,37
722056,10,10,10,10,10,10,10,29
722075,10,10,10,10,10,10,10,33
722104,10,10,8,10,9,10,10,47
722116,7,7,6,10,7,8,6,68
722139,10,10,10,10,10,10,8,95
722141,6,5,7,7,6,7,4,73
722145,10,10,10,10,10,10,10,95
722146,9,9,7,9,9,10,8,94
722212,10,10,10,10,10,10,10,35
722258,10,10,10,10,10,10,10,76
722259,9,9,9,10,9,9,9,34
722310,8,9,9,9,9,9,9,87
722321,9,9,9,9,9,9,9,57
722324,9,9,9,9,9,9,9,54
722331,8,8,9,9,9,9,8,69
722353,9,9,9,9,9,8,9,68
722364,10,10,10,10,10,10,10,47
722365,9,9,9,9,9,9,9,50
722378,9,9,9,9,9,9,9,54
722447,9,9,8,8,10,8,8,120
722505,9,9,9,9,9,9,9,43
722509,9,9,9,9,9,9,9,60
722518,9,9,9,9,9,9,9,56
722601,7,6,4,7,4,6,4,36
722608,6,6,6,6,8,7,7,42
722647,6,5,5,7,5,3,3,35
722678,8,8,8,8,8,8,8,28
722704,8,9,9,9,9,9,8,67
722720,9,9,9,10,10,9,9,65
722743,8,8,8,8,8,9,8,60
722807,7,7,7,7,5,6,6,130
722853,7,8,5,7,6,7,7,41
722875,9,8,9,7,7,7,7,70
723200,5,7,5,6,7,8,7,37
723204,5,7,8,8,8,8,8,28
723207,7,6,6,6,6,6,6,55
723448,10,10,7,8,7,10,10,80
723463,9,9,7,9,9,8,9,27
723480,8,8,9,9,9,9,9,61
723492,8,9,8,8,8,8,8,69
723504,10,10,10,9,9,10,9,45
723506,9,9,7,9,9,9,9,63
723507,10,10,10,10,10,10,10,30
723535,9,9,9,9,9,9,9,86
723536,10,10,10,10,10,10,10,67
723629,9,9,9,9,9,9,9,38
723666,9,9,9,9,9,9,9,32
723745,8,10,10,10,10,10,8,100
723934,9,9,9,9,9,9,9,64
723986,9,9,8,9,9,9,9,58
724042,8,10,10,10,10,10,8,60
724103,8,8,8,9,9,10,9,49
724108,9,9,8,9,7,9,9,95
724132,8,8,8,9,9,9,8,129
724209,7,7,7,7,7,7,7,40
724210,7,7,7,7,7,7,7,37
724211,6,6,8,8,8,7,7,38
724213,8,8,5,7,7,7,7,23
724307,9,8,9,9,9,9,9,44
724333,6,6,6,5,5,5,6,33
724353,6,7,7,6,7,6,7,30
724509,6,6,6,6,6,6,6,60
724523,8,8,8,8,8,8,8,42
724537,8,8,6,8,6,7,6,71
724543,7,7,7,7,7,7,7,46
724635,8,9,9,9,9,9,8,28
724636,9,8,9,9,8,9,9,22
724665,9,9,9,9,9,9,9,68
724708,7,7,8,8,8,8,7,55
724711,8,8,8,8,8,8,8,70
724714,8,7,7,8,8,6,7,58
724818,9,8,8,7,8,9,9,37
724867,8,8,7,8,8,7,7,47
724899,9,9,8,9,9,9,9,26
724926,9,9,9,9,9,9,9,48
724966,9,8,5,4,5,7,8,36
725067,6,6,5,5,6,8,7,36
725100,7,8,7,7,7,8,8,45
725206,7,8,7,7,7,8,7,52
725236,6,7,5,5,5,7,7,49
725509,9,9,8,10,9,9,9,90
725535,9,10,9,9,9,10,9,100
725602,7,6,8,9,10,5,6,86
725619,6,6,10,10,10,9,6,53
725622,7,7,10,10,10,7,7,44
725642,6,4,4,10,7,3,4,48
725643,8,9,10,10,10,8,6,109
725700,5,6,8,9,7,7,6,60
725701,7,7,8,9,8,8,8,39
725716,9,8,8,9,9,9,9,70
725726,7,6,8,9,6,8,7,53
725801,10,10,10,10,10,10,10,90
725902,8,6,7,6,7,7,7,70
725908,7,6,5,6,5,7,7,60
725934,6,6,6,6,6,6,6,35
725940,5,7,6,7,6,7,7,45
726010,6,8,6,7,6,7,7,65
726146,9,8,7,8,7,9,9,68
726161,9,9,5,6,6,9,9,56
726202,7,7,7,7,7,7,7,25
726209,6,6,6,6,5,4,4,62
726218,7,7,6,4,7,6,6,42
726234,7,6,6,6,6,6,5,70
726250,7,7,7,6,6,5,5,25
726274,6,6,6,5,6,5,5,58
726463,10,10,8,8,9,10,10,57
726538,9,9,3,10,9,10,10,53
726553,10,10,10,10,10,10,10,79
726563,10,10,4,10,10,10,10,51
726568,10,10,10,10,10,10,10,56
726703,7,6,8,8,8,8,8,54
726743,7,7,5,5,5,8,9,59
726811,8,7,8,10,10,8,9,37
726823,7,8,9,10,9,9,6,35
726867,10,10,10,10,10,10,10,60
726906,9,9,9,9,9,9,9,53
726918,9,9,9,9,9,9,9,68
726932,7,7,9,9,9,7,7,40
727001,9,9,10,9,10,10,9,82
727009,7,8,6,7,7,7,7,40
727029,8,8,8,8,8,8,8,60
727039,7,7,5,7,7,7,7,36
727132,10,10,10,10,10,10,10,45
727138,9,9,7,8,7,9,7,72
727160,10,10,9,10,10,10,10,27
727170,9,9,9,9,9,9,9,68
727171,8,8,9,9,9,9,8,57
727179,8,8,9,9,9,9,9,90
727267,7,8,6,7,7,7,7,55
727318,8,8,8,8,8,8,8,24
727326,9,9,9,9,9,9,9,60
727402,8,8,9,8,9,9,9,41
727473,8,7,5,6,6,8,8,59
727477,9,9,9,9,9,9,9,105
727513,7,7,8,8,8,8,5,31
727520,7,7,4,7,9,7,7,60
727531,8,8,9,8,8,8,5,45
727537,8,10,10,10,3,9,9,60
727567,10,10,5,10,4,9,9,45
727604,10,8,9,8,10,8,8,49
727650,9,9,9,9,9,9,9,26
727726,8,8,8,9,9,9,8,52
727740,8,8,8,8,8,8,8,65
727825,7,7,7,7,7,7,7,66
727842,7,7,7,7,7,7,7,60
727922,10,10,10,10,10,10,10,70
728148,9,9,9,9,9,9,9,47
728160,9,9,9,9,9,9,9,59
728185,9,9,9,9,9,9,9,47
728306,9,9,9,9,9,10,9,86
728464,7,5,5,7,5,4,4,42
728493,9,9,9,9,9,9,9,66
728547,9,9,7,8,7,9,9,80
728648,7,6,7,9,7,9,8,35
728665,8,7,6,7,5,8,7,38
728734,9,10,8,8,8,9,9,32
728838,9,10,9,9,8,9,9,35
728852,8,9,7,7,8,8,7,50
728890,9,9,8,8,8,9,8,40
728891,8,7,8,8,9,9,8,30
729127,8,8,8,8,8,8,8,35
729232,10,10,8,9,9,9,9,25
729310,2,6,8,9,8,10,3,39
729412,7,10,7,10,10,10,10,51
729507,10,10,8,10,10,10,10,46
729515,7,7,8,9,9,8,7,35
729737,10,10,10,10,10,10,10,63
730040,8,8,8,9,8,9,8,30
730105,10,10,8,10,10,9,9,38
730308,8,8,6,7,7,7,7,80
730312,9,9,8,8,8,9,8,64
730333,9,9,8,9,9,9,9,41
730402,9,8,8,9,9,8,9,50
730408,9,9,9,9,9,9,9,43
730429,8,8,9,9,9,9,9,37
730430,8,9,9,8,9,9,7,59
730526,8,8,8,9,8,9,8,40
730756,10,10,10,10,10,10,10,35
730807,10,10,8,8,8,10,10,23
730815,10,10,10,10,10,10,10,45
730876,10,10,10,10,10,10,10,48
730878,10,10,10,10,10,10,10,40
730901,7,8,8,8,8,9,7,56
730931,8,8,9,9,9,9,8,55
730939,9,9,9,9,9,10,8,50
731044,10,10,10,10,10,10,10,58
731178,8,8,8,8,8,8,8,59
731344,8,8,8,8,8,8,8,54
731413,9,9,8,8,9,9,9,26
731421,6,6,7,6,7,7,6,40
731660,10,10,10,10,10,10,10,58
731805,7,7,8,8,8,8,8,45
731806,7,9,4,8,4,9,8,40
731810,8,7,8,8,8,8,8,44
731827,6,8,1,7,1,8,8,42
731839,6,7,7,7,8,7,7,58
732011,7,7,7,9,9,7,8,44
732013,10,9,9,9,8,9,9,72
732041,7,7,4,9,7,7,7,41
732042,7,8,4,9,7,7,7,79
732118,7,7,7,7,8,7,7,70
732343,10,10,10,10,10,10,10,42
732360,10,10,10,10,10,10,10,72
732369,10,10,10,10,10,10,10,44
732371,10,10,10,10,10,10,10,35
732406,8,8,8,8,8,8,8,45
732466,7,8,7,8,8,8,8,27
732507,10,10,10,10,5,10,10,37
732511,10,10,10,10,10,10,10,38
732601,10,10,6,7,7,7,7,92
732604,9,10,9,10,9,9,9,50
733036,7,7,4,8,7,6,6,31
733049,8,8,8,8,8,8,8,42
733072,8,8,6,8,6,8,8,26
733141,10,10,10,10,10,10,10,75
733145,8,7,9,10,9,10,9,58
733210,6,6,4,5,7,10,6,56
733216,6,6,6,7,5,8,6,54
733246,5,3,3,6,3,5,5,26
733271,5,5,4,9,5,4,5,64
733315,8,7,6,7,7,8,6,46
733346,6,8,6,6,7,8,7,37
733351,6,8,7,9,9,8,7,60
733352,7,7,8,7,7,7,6,53
733363,8,9,8,9,8,8,9,42
733426,9,9,9,9,9,9,9,26
733443,7,6,7,7,6,6,6,37
733500,8,9,9,9,9,9,8,25
733579,8,8,7,8,8,9,8,60
733605,7,7,7,7,7,7,7,28
733606,8,7,7,5,6,7,7,55
733612,7,7,5,5,5,7,6,66
733713,7,7,4,7,3,7,7,23
733738,6,5,7,7,7,7,6,48
733755,9,9,9,9,9,10,9,45
733759,6,6,6,6,6,7,6,22
733801,7,8,7,8,7,8,8,38
733811,8,6,4,4,5,5,6,25
733903,4,4,8,8,8,8,8,40
733923,10,10,10,10,10,10,10,43
733945,7,8,6,8,9,9,7,43
733954,10,10,5,10,10,8,8,52
734034,7,7,7,7,7,7,7,26
734103,6,7,6,9,8,6,7,53
734107,8,7,9,9,8,9,8,49
734115,7,9,8,9,7,8,7,44
734141,5,8,9,9,9,9,6,45
734143,9,9,9,9,9,9,8,46
734148,9,9,9,9,9,9,9,48
734153,5,5,8,9,6,5,6,44
734160,9,8,7,8,9,8,7,45
734205,7,7,10,10,10,10,8,37
734210,10,10,10,10,10,10,10,27
734214,8,8,7,9,7,9,9,37
734252,10,10,10,10,10,10,10,37
734259,9,9,9,10,10,10,9,24
734264,10,10,10,10,10,10,10,31
734419,8,8,6,9,7,9,7,30
734546,8,8,9,10,10,9,9,43
734833,9,9,6,10,8,8,7,30
734935,5,6,5,7,8,8,7,42
734969,10,9,7,9,7,9,7,56
734978,6,6,5,6,6,5,5,26
735004,8,8,8,9,8,9,7,55
735005,10,10,9,9,9,10,8,44
735009,7,9,7,9,9,10,10,40
735030,8,7,8,8,8,9,9,96
735103,4,6,8,10,8,10,5,55
735119,4,7,8,10,7,10,7,60
735143,7,8,6,10,6,10,7,74
735144,8,8,5,8,6,10,8,57
735148,4,6,7,9,6,10,4,80
735250,8,7,8,8,8,8,7,62
735401,9,8,7,8,7,8,8,60
735436,8,9,9,10,10,10,9,50
735538,10,10,10,10,10,10,10,45
735621,10,10,10,10,10,10,10,27
735624,7,8,10,10,10,10,10,32
735659,10,10,10,10,10,10,10,39
735677,10,10,10,10,10,10,10,23
735743,10,10,10,10,10,10,10,100
735747,10,10,10,10,10,10,8,80
735761,8,10,10,10,10,10,8,120
735814,3,4,5,4,4,3,2,27
735903,7,8,9,9,9,9,7,60
735969,7,7,8,9,7,7,7,55
736010,10,10,10,10,10,10,10,83
736011,9,10,10,10,10,10,10,44
736034,10,8,7,6,7,9,7,50
736037,10,10,6,6,6,7,7,34
736205,6,6,5,7,6,4,5,24
736206,8,7,7,7,8,8,8,45
736212,8,8,8,9,8,8,7,23
736214,7,6,7,7,6,5,5,25
736222,8,8,8,8,8,8,8,38
736476,9,9,7,9,9,9,9,73
736528,6,6,5,7,5,6,6,45
736534,8,8,7,8,7,7,7,55
736538,6,5,4,9,6,5,5,45
736549,7,6,7,7,7,4,4,35
736578,7,6,8,8,8,7,7,40
736579,6,6,3,6,6,6,5,47
736627,6,6,6,6,6,6,6,40
736629,6,6,6,6,7,7,7,38
736657,5,5,5,5,5,5,5,46
736703,6,6,6,6,6,6,6,45
736714,6,6,6,6,6,6,6,61
736722,6,6,6,6,6,6,6,65
736739,6,6,6,6,6,6,6,65
736753,6,6,6,6,6,6,6,49
736754,7,7,7,7,7,7,7,72
736801,8,7,10,10,10,9,9,68
736828,9,9,9,9,9,9,9,103
736831,10,10,10,10,10,10,10,100
736862,7,6,9,10,7,8,5,90
736917,10,10,10,10,10,10,10,101
736919,9,9,10,10,10,10,10,35
736921,10,10,10,10,10,10,10,45
736935,10,10,10,10,10,10,10,60
736939,8,8,10,10,10,10,9,45
736957,10,10,10,10,10,10,10,47
737009,10,10,10,10,10,10,10,66
737110,7,6,8,8,6,6,7,50
737215,10,10,10,10,10,10,10,64
737312,9,9,9,9,9,9,9,106
737323,9,9,9,9,9,9,9,79
737343,9,9,7,9,7,9,8,75
737349,8,8,8,8,8,8,8,73
737360,8,7,9,9,9,8,8,56
737401,10,10,5,10,5,10,8,132
737402,8,9,10,10,10,10,10,52
737406,10,10,10,10,10,10,10,129
737420,10,10,10,8,9,10,10,41
737436,9,10,10,10,10,10,10,137
737479,10,10,10,10,10,10,10,64
737531,8,8,9,9,9,9,8,65
737711,10,9,8,10,9,8,8,37
737730,10,10,9,9,9,10,9,63
737902,9,9,9,9,9,9,9,27
737905,7,7,7,7,7,7,7,22
737939,7,7,8,7,7,7,7,37
800003,8,8,8,8,8,8,8,55
800008,7,8,7,6,7,7,7,48
800010,9,8,7,8,8,9,9,37
800013,10,10,10,10,10,10,10,39
800015,8,8,5,6,6,8,7,50
800029,8,8,8,8,8,8,8,60
800040,9,9,7,8,8,9,6,63
800041,10,10,10,10,10,10,10,40
800106,6,8,9,9,9,9,8,48
800127,6,6,7,7,7,8,6,38
800135,9,9,9,9,9,9,9,75
800148,5,6,8,9,9,9,7,38
800179,10,10,8,9,8,10,10,63
800180,10,10,2,10,2,10,10,42
800181,10,10,8,10,8,10,10,52
800183,10,10,10,10,10,10,10,40
800184,10,10,5,5,5,10,10,38
800243,10,10,1,5,1,10,10,41
800260,10,10,10,10,10,10,10,60
800274,10,10,9,9,8,9,9,29
800277,8,7,8,7,8,5,6,33
800308,9,9,6,9,5,8,9,30
800336,9,9,9,9,9,9,9,57
800416,8,8,8,8,8,8,8,62
800449,9,10,9,9,7,9,9,66
800464,9,9,9,9,9,9,9,65
800479,7,7,8,9,9,6,5,60
800483,8,9,9,9,9,9,8,60
800500,7,8,8,8,8,9,7,55
800525,8,7,8,8,8,7,7,56
800546,8,10,8,10,8,10,8,45
800549,10,10,8,10,10,10,10,61
800569,8,9,9,10,8,10,9,38
800570,9,9,6,6,7,8,8,52
800571,10,10,8,10,9,10,10,60
800600,10,10,8,9,10,10,10,78
800689,9,9,8,10,9,9,8,40
800702,10,9,8,10,9,10,9,58
800705,8,8,7,9,8,9,8,66
800831,8,7,7,7,7,8,7,55
800832,9,9,9,9,9,9,9,64
800833,7,7,8,8,8,7,5,55
800842,8,8,9,9,9,8,8,55
800853,8,7,8,8,8,7,6,55
800858,7,7,7,8,8,7,6,65
800860,7,7,7,7,7,7,7,50
800884,5,7,7,7,6,6,4,55
800901,10,10,7,9,8,8,5,96
800927,9,9,8,9,9,10,10,84
800937,8,9,5,9,7,6,6,45
800959,9,9,7,8,7,8,9,45
800999,5,5,7,7,7,7,6,84
801010,4,4,4,6,6,7,5,64
801011,5,5,6,8,6,8,5,85
801028,6,6,6,5,3,7,6,70
801037,8,8,7,7,7,7,7,33
801104,7,9,8,8,7,7,7,50
801202,10,10,10,10,10,10,10,59
801221,10,10,10,10,10,10,10,52
801238,10,10,10,10,10,10,10,44
801255,8,3,6,8,5,9,9,25
801271,9,9,5,8,8,8,8,24
801279,7,6,7,7,7,7,6,29
801288,6,6,6,8,7,7,6,35
801380,3,3,1,1,3,3,2,29
801434,9,9,9,10,9,9,9,70
801448,8,9,8,8,8,9,8,62
801486,7,6,4,8,5,6,6,62
